命令语法不正确。
INFO - 11/24/25 21:08:51 - 0:00:00 - ============ Initialized logger ============
INFO - 11/24/25 21:08:51 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1124-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBDB15K_0.2_v1_norm_0.2
                                     
INFO - 11/24/25 21:08:51 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBDB15K --data_split norm --data_rate '0.2' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.2' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota
C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/24/25 21:08:53 - 0:00:01 - 94.56% entities have images
INFO - 11/24/25 21:08:53 - 0:00:01 - image feature shape:(27793, 4096)
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity : 14951, #right entity: 12842
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity not in train set: 12382, #right entity not in train set: 10273
INFO - 11/24/25 21:08:54 - 0:00:03 - relation feature shape:(27793, 1000)
INFO - 11/24/25 21:08:54 - 0:00:03 - attribute feature shape:(27793, 341)
INFO - 11/24/25 21:08:54 - 0:00:03 - -----dataset summary-----
INFO - 11/24/25 21:08:54 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBDB15K\norm
INFO - 11/24/25 21:08:54 - 0:00:03 - triple num:	 691241
INFO - 11/24/25 21:08:54 - 0:00:03 - entity num:	 27793
INFO - 11/24/25 21:08:54 - 0:00:03 - relation num:	 1624
INFO - 11/24/25 21:08:54 - 0:00:03 - train ill num:	 2569 	 test ill num:	 10277
INFO - 11/24/25 21:08:54 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/24/25 21:08:55 - 0:00:04 - Random init...
INFO - 11/24/25 21:08:55 - 0:00:04 - total params num: 10576806
INFO - 11/24/25 21:08:55 - 0:00:04 - warmup_steps: 75
INFO - 11/24/25 21:08:55 - 0:00:04 - total_steps: 500
INFO - 11/24/25 21:08:55 - 0:00:04 - weight_decay: 0.0005
loading raw data...
27793
getting a sparse tensor r_adj...
  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [320/1000] Step [322/500] LR [0.00019] Loss 22.90336 :  32%|███▏      | 321/1000 [03:41<05:29,  2.06it/s]
Train | Ep [321/1000] Step [323/500] LR [0.00019] Loss 23.00695 :  32%|███▏      | 321/1000 [03:41<05:29,  2.06it/s]
Train | Ep [321/1000] Step [323/500] LR [0.00019] Loss 23.00695 :  32%|███▏      | 322/1000 [03:41<05:29,  2.06it/s]
Train | Ep [322/1000] Step [324/500] LR [0.00019] Loss 22.90272 :  32%|███▏      | 322/1000 [03:42<05:29,  2.06it/s]
Train | Ep [322/1000] Step [324/500] LR [0.00019] Loss 22.90272 :  32%|███▏      | 323/1000 [03:42<05:27,  2.07it/s]
Train | Ep [323/1000] Step [325/500] LR [0.00018] Loss 22.97395 :  32%|███▏      | 323/1000 [03:42<05:27,  2.07it/s]
Train | Ep [323/1000] Step [325/500] LR [0.00018] Loss 22.97395 :  32%|███▏      | 324/1000 [03:42<05:25,  2.07it/s]
Train | Ep [324/1000] Step [326/500] LR [0.00018] Loss 22.87254 :  32%|███▏      | 324/1000 [03:42<05:25,  2.07it/s]
Train | Ep [324/1000] Step [326/500] LR [0.00018] Loss 22.87254 :  32%|███▎      | 325/1000 [03:42<05:26,  2.07it/s]
Train | Ep [325/1000] Step [327/500] LR [0.00018] Loss 22.94226 :  32%|███▎      | 325/1000 [03:43<05:26,  2.07it/s]
Train | Ep [325/1000] Step [327/500] LR [0.00018] Loss 22.94226 :  33%|███▎      | 326/1000 [03:43<05:26,  2.07it/s]
Train | Ep [326/1000] Step [328/500] LR [0.00018] Loss 22.85942 :  33%|███▎      | 326/1000 [03:43<05:26,  2.07it/s]
Train | Ep [326/1000] Step [328/500] LR [0.00018] Loss 22.85942 :  33%|███▎      | 327/1000 [03:43<05:24,  2.07it/s]
Train | Ep [327/1000] Step [329/500] LR [0.00018] Loss 22.90754 :  33%|███▎      | 327/1000 [03:44<05:24,  2.07it/s]
Train | Ep [327/1000] Step [329/500] LR [0.00018] Loss 22.90754 :  33%|███▎      | 328/1000 [03:44<05:33,  2.01it/s]
Train | Ep [328/1000] Step [330/500] LR [0.00017] Loss 22.80545 :  33%|███▎      | 328/1000 [03:44<05:33,  2.01it/s]
Train | Ep [328/1000] Step [330/500] LR [0.00017] Loss 22.80545 :  33%|███▎      | 329/1000 [03:44<05:33,  2.01it/s]
Train | Ep [329/1000] Step [331/500] LR [0.00017] Loss 22.83498 :  33%|███▎      | 329/1000 [03:45<05:33,  2.01it/s]
Train | Ep [329/1000] Step [331/500] LR [0.00017] Loss 22.83498 :  33%|███▎      | 330/1000 [03:45<05:32,  2.01it/s]
Train | Ep [330/1000] Step [332/500] LR [0.00017] Loss 22.79772 :  33%|███▎      | 330/1000 [03:45<05:32,  2.01it/s]
Train | Ep [330/1000] Step [332/500] LR [0.00017] Loss 22.79772 :  33%|███▎      | 331/1000 [03:45<05:30,  2.02it/s]
Train | Ep [331/1000] Step [333/500] LR [0.00017] Loss 22.88519 :  33%|███▎      | 331/1000 [03:46<05:30,  2.02it/s]
Train | Ep [331/1000] Step [333/500] LR [0.00017] Loss 22.88519 :  33%|███▎      | 332/1000 [03:46<05:28,  2.03it/s]
Train | Ep [332/1000] Step [334/500] LR [0.00017] Loss 22.82073 :  33%|███▎      | 332/1000 [03:46<05:28,  2.03it/s]
Train | Ep [332/1000] Step [334/500] LR [0.00017] Loss 22.82073 :  33%|███▎      | 333/1000 [03:46<05:25,  2.05it/s]
Train | Ep [333/1000] Step [335/500] LR [0.00017] Loss 22.79705 :  33%|███▎      | 333/1000 [03:47<05:25,  2.05it/s]
Train | Ep [333/1000] Step [335/500] LR [0.00017] Loss 22.79705 :  33%|███▎      | 334/1000 [03:47<05:25,  2.05it/s]
Train | Ep [334/1000] Step [336/500] LR [0.00016] Loss 22.85952 :  33%|███▎      | 334/1000 [03:47<05:25,  2.05it/s]
Train | Ep [334/1000] Step [336/500] LR [0.00016] Loss 22.85952 :  34%|███▎      | 335/1000 [03:47<05:25,  2.04it/s]
Train | Ep [335/1000] Step [337/500] LR [0.00016] Loss 22.78602 :  34%|███▎      | 335/1000 [03:48<05:25,  2.04it/s]
Train | Ep [335/1000] Step [337/500] LR [0.00016] Loss 22.78602 :  34%|███▎      | 336/1000 [03:48<05:26,  2.03it/s]
Train | Ep [336/1000] Step [338/500] LR [0.00016] Loss 22.77331 :  34%|███▎      | 336/1000 [03:48<05:26,  2.03it/s]
Train | Ep [336/1000] Step [338/500] LR [0.00016] Loss 22.77331 :  34%|███▎      | 337/1000 [03:48<05:27,  2.02it/s]
Train | Ep [337/1000] Step [339/500] LR [0.00016] Loss 22.79045 :  34%|███▎      | 337/1000 [03:49<05:27,  2.02it/s]
Train | Ep [337/1000] Step [339/500] LR [0.00016] Loss 22.79045 :  34%|███▍      | 338/1000 [03:49<05:27,  2.02it/s]
Train | Ep [338/1000] Step [340/500] LR [0.00016] Loss 22.76912 :  34%|███▍      | 338/1000 [03:49<05:27,  2.02it/s]
Train | Ep [338/1000] Step [340/500] LR [0.00016] Loss 22.76912 :  34%|███▍      | 339/1000 [03:49<05:28,  2.01it/s]
Train | Ep [339/1000] Step [341/500] LR [0.00016] Loss 22.75614 :  34%|███▍      | 339/1000 [03:50<05:28,  2.01it/s]
Train | Ep [339/1000] Step [341/500] LR [0.00016] Loss 22.75614 :  34%|███▍      | 340/1000 [03:50<05:26,  2.02it/s]
Train | Ep [340/1000] Step [342/500] LR [0.00015] Loss 22.73861 :  34%|███▍      | 340/1000 [03:50<05:26,  2.02it/s]
Train | Ep [340/1000] Step [342/500] LR [0.00015] Loss 22.73861 :  34%|███▍      | 341/1000 [03:50<05:25,  2.03it/s]
Train | Ep [341/1000] Step [343/500] LR [0.00015] Loss 22.71962 :  34%|███▍      | 341/1000 [03:51<05:25,  2.03it/s]
Train | Ep [341/1000] Step [343/500] LR [0.00015] Loss 22.71962 :  34%|███▍      | 342/1000 [03:51<05:23,  2.03it/s]
Train | Ep [342/1000] Step [344/500] LR [0.00015] Loss 22.76915 :  34%|███▍      | 342/1000 [03:51<05:23,  2.03it/s]
Train | Ep [342/1000] Step [344/500] LR [0.00015] Loss 22.76915 :  34%|███▍      | 343/1000 [03:51<05:25,  2.02it/s]
Train | Ep [343/1000] Step [345/500] LR [0.00015] Loss 22.70630 :  34%|███▍      | 343/1000 [03:52<05:25,  2.02it/s]
Train | Ep [343/1000] Step [345/500] LR [0.00015] Loss 22.70630 :  34%|███▍      | 344/1000 [03:52<05:25,  2.01it/s]
Train | Ep [344/1000] Step [346/500] LR [0.00015] Loss 22.70056 :  34%|███▍      | 344/1000 [03:52<05:25,  2.01it/s]
Train | Ep [344/1000] Step [346/500] LR [0.00015] Loss 22.70056 :  34%|███▍      | 345/1000 [03:52<05:25,  2.02it/s]
Train | Ep [345/1000] Step [347/500] LR [0.00015] Loss 22.69418 :  34%|███▍      | 345/1000 [03:53<05:25,  2.02it/s]
Train | Ep [345/1000] Step [347/500] LR [0.00015] Loss 22.69418 :  35%|███▍      | 346/1000 [03:53<05:23,  2.02it/s]
Train | Ep [346/1000] Step [348/500] LR [0.00014] Loss 22.64349 :  35%|███▍      | 346/1000 [03:53<05:23,  2.02it/s]
Train | Ep [346/1000] Step [348/500] LR [0.00014] Loss 22.64349 :  35%|███▍      | 347/1000 [03:53<05:25,  2.00it/s]
Train | Ep [347/1000] Step [349/500] LR [0.00014] Loss 22.65788 :  35%|███▍      | 347/1000 [03:54<05:25,  2.00it/s]
Train | Ep [347/1000] Step [349/500] LR [0.00014] Loss 22.65788 :  35%|███▍      | 348/1000 [03:54<05:27,  1.99it/s]
Train | Ep [348/1000] Step [350/500] LR [0.00014] Loss 22.66683 :  35%|███▍      | 348/1000 [03:54<05:27,  1.99it/s]
Train | Ep [348/1000] Step [350/500] LR [0.00014] Loss 22.66683 :  35%|███▍      | 349/1000 [03:54<05:26,  2.00it/s]
Train | Ep [349/1000] Step [351/500] LR [0.00014] Loss 22.61266 :  35%|███▍      | 349/1000 [03:55<05:26,  2.00it/s]INFO - 11/24/25 21:12:55 - 0:04:03 - Ep 349 | l2r: acc of top [1, 10, 50] = [0.4067 0.7076 0.8385], mr = 106.895, mrr = 0.509, Loss = 22.6127

INFO - 11/24/25 21:12:55 - 0:04:03 - Ep 349 | r2l: acc of top [1, 10, 50] = [0.4044 0.7047 0.84  ], mr = 103.245, mrr = 0.507, Loss = 22.6127

INFO - 11/24/25 21:12:55 - 0:04:03 - Best model update in Ep 349: MRR from [0.5037739196979443] --> [0.5086171422366375] ... 


Train | Ep [349/1000] Step [351/500] LR [0.00014] Loss 22.61266 :  35%|███▌      | 350/1000 [03:59<18:53,  1.74s/it]
Train | Ep [350/1000] Step [352/500] LR [0.00014] Loss 22.61523 :  35%|███▌      | 350/1000 [04:00<18:53,  1.74s/it]
Train | Ep [350/1000] Step [352/500] LR [0.00014] Loss 22.61523 :  35%|███▌      | 351/1000 [04:00<14:46,  1.37s/it]
Train | Ep [351/1000] Step [353/500] LR [0.00014] Loss 22.66819 :  35%|███▌      | 351/1000 [04:00<14:46,  1.37s/it]
Train | Ep [351/1000] Step [353/500] LR [0.00014] Loss 22.66819 :  35%|███▌      | 352/1000 [04:00<11:54,  1.10s/it]
Train | Ep [352/1000] Step [354/500] LR [0.00013] Loss 22.59260 :  35%|███▌      | 352/1000 [04:00<11:54,  1.10s/it]
Train | Ep [352/1000] Step [354/500] LR [0.00013] Loss 22.59260 :  35%|███▌      | 353/1000 [04:00<09:54,  1.09it/s]
Train | Ep [353/1000] Step [355/500] LR [0.00013] Loss 22.65921 :  35%|███▌      | 353/1000 [04:01<09:54,  1.09it/s]
Train | Ep [353/1000] Step [355/500] LR [0.00013] Loss 22.65921 :  35%|███▌      | 354/1000 [04:01<08:28,  1.27it/s]
Train | Ep [354/1000] Step [356/500] LR [0.00013] Loss 22.56984 :  35%|███▌      | 354/1000 [04:01<08:28,  1.27it/s]
Train | Ep [354/1000] Step [356/500] LR [0.00013] Loss 22.56984 :  36%|███▌      | 355/1000 [04:01<07:28,  1.44it/s]
Train | Ep [355/1000] Step [357/500] LR [0.00013] Loss 22.60158 :  36%|███▌      | 355/1000 [04:02<07:28,  1.44it/s]
Train | Ep [355/1000] Step [357/500] LR [0.00013] Loss 22.60158 :  36%|███▌      | 356/1000 [04:02<06:47,  1.58it/s]
Train | Ep [356/1000] Step [358/500] LR [0.00013] Loss 22.52522 :  36%|███▌      | 356/1000 [04:02<06:47,  1.58it/s]
Train | Ep [356/1000] Step [358/500] LR [0.00013] Loss 22.52522 :  36%|███▌      | 357/1000 [04:02<06:18,  1.70it/s]
Train | Ep [357/1000] Step [359/500] LR [0.00013] Loss 22.60223 :  36%|███▌      | 357/1000 [04:03<06:18,  1.70it/s]
Train | Ep [357/1000] Step [359/500] LR [0.00013] Loss 22.60223 :  36%|███▌      | 358/1000 [04:03<05:57,  1.79it/s]
Train | Ep [358/1000] Step [360/500] LR [0.00012] Loss 22.50859 :  36%|███▌      | 358/1000 [04:03<05:57,  1.79it/s]
Train | Ep [358/1000] Step [360/500] LR [0.00012] Loss 22.50859 :  36%|███▌      | 359/1000 [04:03<05:42,  1.87it/s]
Train | Ep [359/1000] Step [361/500] LR [0.00012] Loss 22.51043 :  36%|███▌      | 359/1000 [04:04<05:42,  1.87it/s]
Train | Ep [359/1000] Step [361/500] LR [0.00012] Loss 22.51043 :  36%|███▌      | 360/1000 [04:04<05:32,  1.92it/s]
Train | Ep [360/1000] Step [362/500] LR [0.00012] Loss 22.54661 :  36%|███▌      | 360/1000 [04:04<05:32,  1.92it/s]
Train | Ep [360/1000] Step [362/500] LR [0.00012] Loss 22.54661 :  36%|███▌      | 361/1000 [04:04<05:24,  1.97it/s]
Train | Ep [361/1000] Step [363/500] LR [0.00012] Loss 22.53845 :  36%|███▌      | 361/1000 [04:05<05:24,  1.97it/s]
Train | Ep [361/1000] Step [363/500] LR [0.00012] Loss 22.53845 :  36%|███▌      | 362/1000 [04:05<05:22,  1.98it/s]
Train | Ep [362/1000] Step [364/500] LR [0.00012] Loss 22.54377 :  36%|███▌      | 362/1000 [04:05<05:22,  1.98it/s]
Train | Ep [362/1000] Step [364/500] LR [0.00012] Loss 22.54377 :  36%|███▋      | 363/1000 [04:05<05:21,  1.98it/s]
Train | Ep [363/1000] Step [365/500] LR [0.00012] Loss 22.53139 :  36%|███▋      | 363/1000 [04:06<05:21,  1.98it/s]
Train | Ep [363/1000] Step [365/500] LR [0.00012] Loss 22.53139 :  36%|███▋      | 364/1000 [04:06<05:16,  2.01it/s]
Train | Ep [364/1000] Step [366/500] LR [0.00011] Loss 22.50836 :  36%|███▋      | 364/1000 [04:06<05:16,  2.01it/s]
Train | Ep [364/1000] Step [366/500] LR [0.00011] Loss 22.50836 :  36%|███▋      | 365/1000 [04:06<05:12,  2.03it/s]
Train | Ep [365/1000] Step [367/500] LR [0.00011] Loss 22.50947 :  36%|███▋      | 365/1000 [04:07<05:12,  2.03it/s]
Train | Ep [365/1000] Step [367/500] LR [0.00011] Loss 22.50947 :  37%|███▋      | 366/1000 [04:07<05:11,  2.04it/s]
Train | Ep [366/1000] Step [368/500] LR [0.00011] Loss 22.49980 :  37%|███▋      | 366/1000 [04:07<05:11,  2.04it/s]
Train | Ep [366/1000] Step [368/500] LR [0.00011] Loss 22.49980 :  37%|███▋      | 367/1000 [04:07<05:09,  2.05it/s]
Train | Ep [367/1000] Step [369/500] LR [0.00011] Loss 22.47277 :  37%|███▋      | 367/1000 [04:08<05:09,  2.05it/s]
Train | Ep [367/1000] Step [369/500] LR [0.00011] Loss 22.47277 :  37%|███▋      | 368/1000 [04:08<05:06,  2.06it/s]
Train | Ep [368/1000] Step [370/500] LR [0.00011] Loss 22.45044 :  37%|███▋      | 368/1000 [04:08<05:06,  2.06it/s]
Train | Ep [368/1000] Step [370/500] LR [0.00011] Loss 22.45044 :  37%|███▋      | 369/1000 [04:08<05:05,  2.06it/s]
Train | Ep [369/1000] Step [371/500] LR [0.00011] Loss 22.44450 :  37%|███▋      | 369/1000 [04:09<05:05,  2.06it/s]
Train | Ep [369/1000] Step [371/500] LR [0.00011] Loss 22.44450 :  37%|███▋      | 370/1000 [04:09<05:03,  2.08it/s]
Train | Ep [370/1000] Step [372/500] LR [0.00011] Loss 22.41903 :  37%|███▋      | 370/1000 [04:09<05:03,  2.08it/s]
Train | Ep [370/1000] Step [372/500] LR [0.00011] Loss 22.41903 :  37%|███▋      | 371/1000 [04:09<05:02,  2.08it/s]
Train | Ep [371/1000] Step [373/500] LR [0.00010] Loss 22.44378 :  37%|███▋      | 371/1000 [04:10<05:02,  2.08it/s]
Train | Ep [371/1000] Step [373/500] LR [0.00010] Loss 22.44378 :  37%|███▋      | 372/1000 [04:10<05:01,  2.09it/s]
Train | Ep [372/1000] Step [374/500] LR [0.00010] Loss 22.43706 :  37%|███▋      | 372/1000 [04:10<05:01,  2.09it/s]
Train | Ep [372/1000] Step [374/500] LR [0.00010] Loss 22.43706 :  37%|███▋      | 373/1000 [04:10<05:00,  2.09it/s]
Train | Ep [373/1000] Step [375/500] LR [0.00010] Loss 22.42977 :  37%|███▋      | 373/1000 [04:11<05:00,  2.09it/s]
Train | Ep [373/1000] Step [375/500] LR [0.00010] Loss 22.42977 :  37%|███▋      | 374/1000 [04:11<04:59,  2.09it/s]
Train | Ep [374/1000] Step [376/500] LR [0.00010] Loss 22.39983 :  37%|███▋      | 374/1000 [04:11<04:59,  2.09it/s]
Train | Ep [374/1000] Step [376/500] LR [0.00010] Loss 22.39983 :  38%|███▊      | 375/1000 [04:11<05:00,  2.08it/s]
Train | Ep [375/1000] Step [377/500] LR [0.00010] Loss 22.40458 :  38%|███▊      | 375/1000 [04:12<05:00,  2.08it/s]
Train | Ep [375/1000] Step [377/500] LR [0.00010] Loss 22.40458 :  38%|███▊      | 376/1000 [04:12<04:58,  2.09it/s]
Train | Ep [376/1000] Step [378/500] LR [0.00010] Loss 22.39408 :  38%|███▊      | 376/1000 [04:12<04:58,  2.09it/s]
Train | Ep [376/1000] Step [378/500] LR [0.00010] Loss 22.39408 :  38%|███▊      | 377/1000 [04:12<04:58,  2.09it/s]
Train | Ep [377/1000] Step [379/500] LR [0.00009] Loss 22.40115 :  38%|███▊      | 377/1000 [04:13<04:58,  2.09it/s]
Train | Ep [377/1000] Step [379/500] LR [0.00009] Loss 22.40115 :  38%|███▊      | 378/1000 [04:13<04:57,  2.09it/s]
Train | Ep [378/1000] Step [380/500] LR [0.00009] Loss 22.39801 :  38%|███▊      | 378/1000 [04:13<04:57,  2.09it/s]
Train | Ep [378/1000] Step [380/500] LR [0.00009] Loss 22.39801 :  38%|███▊      | 379/1000 [04:13<04:57,  2.09it/s]
Train | Ep [379/1000] Step [381/500] LR [0.00009] Loss 22.37382 :  38%|███▊      | 379/1000 [04:14<04:57,  2.09it/s]
Train | Ep [379/1000] Step [381/500] LR [0.00009] Loss 22.37382 :  38%|███▊      | 380/1000 [04:14<04:56,  2.09it/s]
Train | Ep [380/1000] Step [382/500] LR [0.00009] Loss 22.34944 :  38%|███▊      | 380/1000 [04:14<04:56,  2.09it/s]
Train | Ep [380/1000] Step [382/500] LR [0.00009] Loss 22.34944 :  38%|███▊      | 381/1000 [04:14<04:55,  2.09it/s]
Train | Ep [381/1000] Step [383/500] LR [0.00009] Loss 22.32324 :  38%|███▊      | 381/1000 [04:14<04:55,  2.09it/s]
Train | Ep [381/1000] Step [383/500] LR [0.00009] Loss 22.32324 :  38%|███▊      | 382/1000 [04:14<04:56,  2.09it/s]
Train | Ep [382/1000] Step [384/500] LR [0.00009] Loss 22.34319 :  38%|███▊      | 382/1000 [04:15<04:56,  2.09it/s]
Train | Ep [382/1000] Step [384/500] LR [0.00009] Loss 22.34319 :  38%|███▊      | 383/1000 [04:15<04:58,  2.07it/s]
Train | Ep [383/1000] Step [385/500] LR [0.00009] Loss 22.30001 :  38%|███▊      | 383/1000 [04:15<04:58,  2.07it/s]
Train | Ep [383/1000] Step [385/500] LR [0.00009] Loss 22.30001 :  38%|███▊      | 384/1000 [04:15<05:00,  2.05it/s]
Train | Ep [384/1000] Step [386/500] LR [0.00009] Loss 22.34470 :  38%|███▊      | 384/1000 [04:16<05:00,  2.05it/s]
Train | Ep [384/1000] Step [386/500] LR [0.00009] Loss 22.34470 :  38%|███▊      | 385/1000 [04:16<05:01,  2.04it/s]
Train | Ep [385/1000] Step [387/500] LR [0.00008] Loss 22.33967 :  38%|███▊      | 385/1000 [04:16<05:01,  2.04it/s]
Train | Ep [385/1000] Step [387/500] LR [0.00008] Loss 22.33967 :  39%|███▊      | 386/1000 [04:16<04:59,  2.05it/s]
Train | Ep [386/1000] Step [388/500] LR [0.00008] Loss 22.25667 :  39%|███▊      | 386/1000 [04:17<04:59,  2.05it/s]
Train | Ep [386/1000] Step [388/500] LR [0.00008] Loss 22.25667 :  39%|███▊      | 387/1000 [04:17<04:58,  2.05it/s]
Train | Ep [387/1000] Step [389/500] LR [0.00008] Loss 22.28197 :  39%|███▊      | 387/1000 [04:17<04:58,  2.05it/s]
Train | Ep [387/1000] Step [389/500] LR [0.00008] Loss 22.28197 :  39%|███▉      | 388/1000 [04:17<04:58,  2.05it/s]
Train | Ep [388/1000] Step [390/500] LR [0.00008] Loss 22.29761 :  39%|███▉      | 388/1000 [04:18<04:58,  2.05it/s]
Train | Ep [388/1000] Step [390/500] LR [0.00008] Loss 22.29761 :  39%|███▉      | 389/1000 [04:18<04:57,  2.06it/s]
Train | Ep [389/1000] Step [391/500] LR [0.00008] Loss 22.28615 :  39%|███▉      | 389/1000 [04:18<04:57,  2.06it/s]
Train | Ep [389/1000] Step [391/500] LR [0.00008] Loss 22.28615 :  39%|███▉      | 390/1000 [04:18<04:58,  2.04it/s]
Train | Ep [390/1000] Step [392/500] LR [0.00008] Loss 22.23918 :  39%|███▉      | 390/1000 [04:19<04:58,  2.04it/s]
Train | Ep [390/1000] Step [392/500] LR [0.00008] Loss 22.23918 :  39%|███▉      | 391/1000 [04:19<05:03,  2.01it/s]
Train | Ep [391/1000] Step [393/500] LR [0.00008] Loss 22.18832 :  39%|███▉      | 391/1000 [04:19<05:03,  2.01it/s]
Train | Ep [391/1000] Step [393/500] LR [0.00008] Loss 22.18832 :  39%|███▉      | 392/1000 [04:19<04:59,  2.03it/s]
Train | Ep [392/1000] Step [394/500] LR [0.00007] Loss 22.25430 :  39%|███▉      | 392/1000 [04:20<04:59,  2.03it/s]
Train | Ep [392/1000] Step [394/500] LR [0.00007] Loss 22.25430 :  39%|███▉      | 393/1000 [04:20<04:56,  2.04it/s]
Train | Ep [393/1000] Step [395/500] LR [0.00007] Loss 22.23683 :  39%|███▉      | 393/1000 [04:20<04:56,  2.04it/s]
Train | Ep [393/1000] Step [395/500] LR [0.00007] Loss 22.23683 :  39%|███▉      | 394/1000 [04:20<05:00,  2.02it/s]
Train | Ep [394/1000] Step [396/500] LR [0.00007] Loss 22.23136 :  39%|███▉      | 394/1000 [04:21<05:00,  2.02it/s]
Train | Ep [394/1000] Step [396/500] LR [0.00007] Loss 22.23136 :  40%|███▉      | 395/1000 [04:21<05:00,  2.01it/s]
Train | Ep [395/1000] Step [397/500] LR [0.00007] Loss 22.18593 :  40%|███▉      | 395/1000 [04:21<05:00,  2.01it/s]
Train | Ep [395/1000] Step [397/500] LR [0.00007] Loss 22.18593 :  40%|███▉      | 396/1000 [04:21<05:04,  1.98it/s]
Train | Ep [396/1000] Step [398/500] LR [0.00007] Loss 22.21868 :  40%|███▉      | 396/1000 [04:22<05:04,  1.98it/s]
Train | Ep [396/1000] Step [398/500] LR [0.00007] Loss 22.21868 :  40%|███▉      | 397/1000 [04:22<05:00,  2.01it/s]
Train | Ep [397/1000] Step [399/500] LR [0.00007] Loss 22.19390 :  40%|███▉      | 397/1000 [04:22<05:00,  2.01it/s]
Train | Ep [397/1000] Step [399/500] LR [0.00007] Loss 22.19390 :  40%|███▉      | 398/1000 [04:22<04:56,  2.03it/s]
Train | Ep [398/1000] Step [400/500] LR [0.00007] Loss 22.15994 :  40%|███▉      | 398/1000 [04:23<04:56,  2.03it/s]
Train | Ep [398/1000] Step [400/500] LR [0.00007] Loss 22.15994 :  40%|███▉      | 399/1000 [04:23<04:53,  2.04it/s]
Train | Ep [399/1000] Step [401/500] LR [0.00007] Loss 22.14417 :  40%|███▉      | 399/1000 [04:23<04:53,  2.04it/s]INFO - 11/24/25 21:13:23 - 0:04:32 - Ep 399 | l2r: acc of top [1, 10, 50] = [0.4112 0.7104 0.8412], mr = 107.497, mrr = 0.513, Loss = 22.1442

INFO - 11/24/25 21:13:23 - 0:04:32 - Ep 399 | r2l: acc of top [1, 10, 50] = [0.4091 0.7083 0.8401], mr = 103.641, mrr = 0.512, Loss = 22.1442

INFO - 11/24/25 21:13:23 - 0:04:32 - Best model update in Ep 399: MRR from [0.5086171422366375] --> [0.5127028012084902] ... 


Train | Ep [399/1000] Step [401/500] LR [0.00007] Loss 22.14417 :  40%|████      | 400/1000 [04:27<17:09,  1.72s/it]
Train | Ep [400/1000] Step [402/500] LR [0.00006] Loss 22.14448 :  40%|████      | 400/1000 [04:28<17:09,  1.72s/it]
Train | Ep [400/1000] Step [402/500] LR [0.00006] Loss 22.14448 :  40%|████      | 401/1000 [04:28<13:25,  1.35s/it]
Train | Ep [401/1000] Step [403/500] LR [0.00006] Loss 22.19683 :  40%|████      | 401/1000 [04:28<13:25,  1.35s/it]
Train | Ep [401/1000] Step [403/500] LR [0.00006] Loss 22.19683 :  40%|████      | 402/1000 [04:28<10:48,  1.08s/it]
Train | Ep [402/1000] Step [404/500] LR [0.00006] Loss 22.17765 :  40%|████      | 402/1000 [04:29<10:48,  1.08s/it]
Train | Ep [402/1000] Step [404/500] LR [0.00006] Loss 22.17765 :  40%|████      | 403/1000 [04:29<08:58,  1.11it/s]
Train | Ep [403/1000] Step [405/500] LR [0.00006] Loss 22.13741 :  40%|████      | 403/1000 [04:29<08:58,  1.11it/s]
Train | Ep [403/1000] Step [405/500] LR [0.00006] Loss 22.13741 :  40%|████      | 404/1000 [04:29<07:41,  1.29it/s]
Train | Ep [404/1000] Step [406/500] LR [0.00006] Loss 22.13929 :  40%|████      | 404/1000 [04:30<07:41,  1.29it/s]
Train | Ep [404/1000] Step [406/500] LR [0.00006] Loss 22.13929 :  40%|████      | 405/1000 [04:30<06:47,  1.46it/s]
Train | Ep [405/1000] Step [407/500] LR [0.00006] Loss 22.14114 :  40%|████      | 405/1000 [04:30<06:47,  1.46it/s]
