命令语法不正确。
INFO - 11/25/25 01:52:38 - 0:00:00 - ============ Initialized logger ============
INFO - 11/25/25 01:52:38 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1125-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBYG15K_0.5_v1_norm_0.5
                                     
INFO - 11/25/25 01:52:38 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBYG15K --data_split norm --data_rate '0.5' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.5' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota
C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/25/25 01:52:39 - 0:00:01 - 81.17% entities have images
INFO - 11/25/25 01:52:39 - 0:00:02 - image feature shape:(30355, 4096)
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity : 14951, #right entity: 15404
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity not in train set: 9352, #right entity not in train set: 9805
INFO - 11/25/25 01:52:41 - 0:00:03 - relation feature shape:(30355, 1000)
INFO - 11/25/25 01:52:41 - 0:00:03 - attribute feature shape:(30355, 123)
INFO - 11/25/25 01:52:41 - 0:00:03 - -----dataset summary-----
INFO - 11/25/25 01:52:41 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBYG15K\norm
INFO - 11/25/25 01:52:41 - 0:00:03 - triple num:	 715099
INFO - 11/25/25 01:52:41 - 0:00:03 - entity num:	 30355
INFO - 11/25/25 01:52:41 - 0:00:03 - relation num:	 1377
INFO - 11/25/25 01:52:41 - 0:00:03 - train ill num:	 5599 	 test ill num:	 5600
INFO - 11/25/25 01:52:41 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/25/25 01:52:42 - 0:00:04 - Random init...
INFO - 11/25/25 01:52:42 - 0:00:04 - total params num: 11280006
INFO - 11/25/25 01:52:42 - 0:00:04 - warmup_steps: 150
INFO - 11/25/25 01:52:42 - 0:00:04 - total_steps: 1000
INFO - 11/25/25 01:52:42 - 0:00:04 - weight_decay: 0.0005
loading raw data...
30355
getting a sparse tensor r_adj...
  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [348/1000] Step [699/1000] LR [0.00014] Loss 56.57744 :  35%|███▍      | 349/1000 [18:57<33:57,  3.13s/it]
Train | Ep [349/1000] Step [701/1000] LR [0.00014] Loss 56.33834 :  35%|███▍      | 349/1000 [19:00<33:57,  3.13s/it]INFO - 11/25/25 02:11:44 - 0:19:06 - Ep 349 | l2r: acc of top [1, 10, 50] = [0.5414 0.7796 0.8664], mr = 70.951, mrr = 0.625, Loss = 56.3383

INFO - 11/25/25 02:11:44 - 0:19:06 - Ep 349 | r2l: acc of top [1, 10, 50] = [0.5407 0.78   0.8688], mr = 70.043, mrr = 0.626, Loss = 56.3383


Train | Ep [349/1000] Step [701/1000] LR [0.00014] Loss 56.33834 :  35%|███▌      | 350/1000 [19:02<39:56,  3.69s/it]
Train | Ep [350/1000] Step [703/1000] LR [0.00014] Loss 56.39133 :  35%|███▌      | 350/1000 [19:05<39:56,  3.69s/it]
Train | Ep [350/1000] Step [703/1000] LR [0.00014] Loss 56.39133 :  35%|███▌      | 351/1000 [19:05<38:05,  3.52s/it]
Train | Ep [351/1000] Step [705/1000] LR [0.00014] Loss 56.26027 :  35%|███▌      | 351/1000 [19:08<38:05,  3.52s/it]
Train | Ep [351/1000] Step [705/1000] LR [0.00014] Loss 56.26027 :  35%|███▌      | 352/1000 [19:08<36:49,  3.41s/it]
Train | Ep [352/1000] Step [707/1000] LR [0.00013] Loss 56.19605 :  35%|███▌      | 352/1000 [19:11<36:49,  3.41s/it]
Train | Ep [352/1000] Step [707/1000] LR [0.00013] Loss 56.19605 :  35%|███▌      | 353/1000 [19:11<35:50,  3.32s/it]
Train | Ep [353/1000] Step [709/1000] LR [0.00013] Loss 56.38874 :  35%|███▌      | 353/1000 [19:14<35:50,  3.32s/it]
Train | Ep [353/1000] Step [709/1000] LR [0.00013] Loss 56.38874 :  35%|███▌      | 354/1000 [19:14<35:10,  3.27s/it]
Train | Ep [354/1000] Step [711/1000] LR [0.00013] Loss 56.08965 :  35%|███▌      | 354/1000 [19:17<35:10,  3.27s/it]
Train | Ep [354/1000] Step [711/1000] LR [0.00013] Loss 56.08965 :  36%|███▌      | 355/1000 [19:17<34:38,  3.22s/it]
Train | Ep [355/1000] Step [713/1000] LR [0.00013] Loss 56.25476 :  36%|███▌      | 355/1000 [19:21<34:38,  3.22s/it]
Train | Ep [355/1000] Step [713/1000] LR [0.00013] Loss 56.25476 :  36%|███▌      | 356/1000 [19:21<34:16,  3.19s/it]
Train | Ep [356/1000] Step [715/1000] LR [0.00013] Loss 56.16019 :  36%|███▌      | 356/1000 [19:24<34:16,  3.19s/it]
Train | Ep [356/1000] Step [715/1000] LR [0.00013] Loss 56.16019 :  36%|███▌      | 357/1000 [19:24<34:00,  3.17s/it]
Train | Ep [357/1000] Step [717/1000] LR [0.00013] Loss 56.04017 :  36%|███▌      | 357/1000 [19:27<34:00,  3.17s/it]
Train | Ep [357/1000] Step [717/1000] LR [0.00013] Loss 56.04017 :  36%|███▌      | 358/1000 [19:27<33:50,  3.16s/it]
Train | Ep [358/1000] Step [719/1000] LR [0.00012] Loss 56.21893 :  36%|███▌      | 358/1000 [19:30<33:50,  3.16s/it]
Train | Ep [358/1000] Step [719/1000] LR [0.00012] Loss 56.21893 :  36%|███▌      | 359/1000 [19:30<33:40,  3.15s/it]
Train | Ep [359/1000] Step [721/1000] LR [0.00012] Loss 56.02044 :  36%|███▌      | 359/1000 [19:33<33:40,  3.15s/it]
Train | Ep [359/1000] Step [721/1000] LR [0.00012] Loss 56.02044 :  36%|███▌      | 360/1000 [19:33<33:33,  3.15s/it]
Train | Ep [360/1000] Step [723/1000] LR [0.00012] Loss 56.09764 :  36%|███▌      | 360/1000 [19:36<33:33,  3.15s/it]
Train | Ep [360/1000] Step [723/1000] LR [0.00012] Loss 56.09764 :  36%|███▌      | 361/1000 [19:36<33:30,  3.15s/it]
Train | Ep [361/1000] Step [725/1000] LR [0.00012] Loss 56.03564 :  36%|███▌      | 361/1000 [19:39<33:30,  3.15s/it]
Train | Ep [361/1000] Step [725/1000] LR [0.00012] Loss 56.03564 :  36%|███▌      | 362/1000 [19:39<33:25,  3.14s/it]
Train | Ep [362/1000] Step [727/1000] LR [0.00012] Loss 56.05098 :  36%|███▌      | 362/1000 [19:43<33:25,  3.14s/it]
Train | Ep [362/1000] Step [727/1000] LR [0.00012] Loss 56.05098 :  36%|███▋      | 363/1000 [19:43<33:20,  3.14s/it]
Train | Ep [363/1000] Step [729/1000] LR [0.00012] Loss 56.03556 :  36%|███▋      | 363/1000 [19:46<33:20,  3.14s/it]
Train | Ep [363/1000] Step [729/1000] LR [0.00012] Loss 56.03556 :  36%|███▋      | 364/1000 [19:46<33:15,  3.14s/it]
Train | Ep [364/1000] Step [731/1000] LR [0.00011] Loss 55.81904 :  36%|███▋      | 364/1000 [19:49<33:15,  3.14s/it]
Train | Ep [364/1000] Step [731/1000] LR [0.00011] Loss 55.81904 :  36%|███▋      | 365/1000 [19:49<33:10,  3.14s/it]
Train | Ep [365/1000] Step [733/1000] LR [0.00011] Loss 55.94544 :  36%|███▋      | 365/1000 [19:52<33:10,  3.14s/it]
Train | Ep [365/1000] Step [733/1000] LR [0.00011] Loss 55.94544 :  37%|███▋      | 366/1000 [19:52<33:13,  3.14s/it]
Train | Ep [366/1000] Step [735/1000] LR [0.00011] Loss 55.88617 :  37%|███▋      | 366/1000 [19:55<33:13,  3.14s/it]
Train | Ep [366/1000] Step [735/1000] LR [0.00011] Loss 55.88617 :  37%|███▋      | 367/1000 [19:55<33:07,  3.14s/it]
Train | Ep [367/1000] Step [737/1000] LR [0.00011] Loss 55.76936 :  37%|███▋      | 367/1000 [19:58<33:07,  3.14s/it]
Train | Ep [367/1000] Step [737/1000] LR [0.00011] Loss 55.76936 :  37%|███▋      | 368/1000 [19:58<33:02,  3.14s/it]
Train | Ep [368/1000] Step [739/1000] LR [0.00011] Loss 55.80207 :  37%|███▋      | 368/1000 [20:01<33:02,  3.14s/it]
Train | Ep [368/1000] Step [739/1000] LR [0.00011] Loss 55.80207 :  37%|███▋      | 369/1000 [20:01<32:59,  3.14s/it]
Train | Ep [369/1000] Step [741/1000] LR [0.00011] Loss 55.81167 :  37%|███▋      | 369/1000 [20:05<32:59,  3.14s/it]
Train | Ep [369/1000] Step [741/1000] LR [0.00011] Loss 55.81167 :  37%|███▋      | 370/1000 [20:05<32:56,  3.14s/it]
Train | Ep [370/1000] Step [743/1000] LR [0.00011] Loss 55.79393 :  37%|███▋      | 370/1000 [20:08<32:56,  3.14s/it]
Train | Ep [370/1000] Step [743/1000] LR [0.00011] Loss 55.79393 :  37%|███▋      | 371/1000 [20:08<32:53,  3.14s/it]
Train | Ep [371/1000] Step [745/1000] LR [0.00010] Loss 55.79769 :  37%|███▋      | 371/1000 [20:11<32:53,  3.14s/it]
Train | Ep [371/1000] Step [745/1000] LR [0.00010] Loss 55.79769 :  37%|███▋      | 372/1000 [20:11<32:48,  3.13s/it]
Train | Ep [372/1000] Step [747/1000] LR [0.00010] Loss 55.87933 :  37%|███▋      | 372/1000 [20:14<32:48,  3.13s/it]
Train | Ep [372/1000] Step [747/1000] LR [0.00010] Loss 55.87933 :  37%|███▋      | 373/1000 [20:14<32:45,  3.14s/it]
Train | Ep [373/1000] Step [749/1000] LR [0.00010] Loss 55.80370 :  37%|███▋      | 373/1000 [20:17<32:45,  3.14s/it]
Train | Ep [373/1000] Step [749/1000] LR [0.00010] Loss 55.80370 :  37%|███▋      | 374/1000 [20:17<32:41,  3.13s/it]
Train | Ep [374/1000] Step [751/1000] LR [0.00010] Loss 55.73671 :  37%|███▋      | 374/1000 [20:20<32:41,  3.13s/it]
Train | Ep [374/1000] Step [751/1000] LR [0.00010] Loss 55.73671 :  38%|███▊      | 375/1000 [20:20<32:38,  3.13s/it]
Train | Ep [375/1000] Step [753/1000] LR [0.00010] Loss 55.78759 :  38%|███▊      | 375/1000 [20:23<32:38,  3.13s/it]
Train | Ep [375/1000] Step [753/1000] LR [0.00010] Loss 55.78759 :  38%|███▊      | 376/1000 [20:23<32:35,  3.13s/it]
Train | Ep [376/1000] Step [755/1000] LR [0.00010] Loss 55.58601 :  38%|███▊      | 376/1000 [20:26<32:35,  3.13s/it]
Train | Ep [376/1000] Step [755/1000] LR [0.00010] Loss 55.58601 :  38%|███▊      | 377/1000 [20:26<32:30,  3.13s/it]
Train | Ep [377/1000] Step [757/1000] LR [0.00009] Loss 55.66978 :  38%|███▊      | 377/1000 [20:30<32:30,  3.13s/it]
Train | Ep [377/1000] Step [757/1000] LR [0.00009] Loss 55.66978 :  38%|███▊      | 378/1000 [20:30<32:26,  3.13s/it]
Train | Ep [378/1000] Step [759/1000] LR [0.00009] Loss 55.65440 :  38%|███▊      | 378/1000 [20:33<32:26,  3.13s/it]
Train | Ep [378/1000] Step [759/1000] LR [0.00009] Loss 55.65440 :  38%|███▊      | 379/1000 [20:33<32:23,  3.13s/it]
Train | Ep [379/1000] Step [761/1000] LR [0.00009] Loss 55.51683 :  38%|███▊      | 379/1000 [20:36<32:23,  3.13s/it]
Train | Ep [379/1000] Step [761/1000] LR [0.00009] Loss 55.51683 :  38%|███▊      | 380/1000 [20:36<32:21,  3.13s/it]
Train | Ep [380/1000] Step [763/1000] LR [0.00009] Loss 55.65459 :  38%|███▊      | 380/1000 [20:39<32:21,  3.13s/it]
Train | Ep [380/1000] Step [763/1000] LR [0.00009] Loss 55.65459 :  38%|███▊      | 381/1000 [20:39<32:17,  3.13s/it]
Train | Ep [381/1000] Step [765/1000] LR [0.00009] Loss 55.48156 :  38%|███▊      | 381/1000 [20:42<32:17,  3.13s/it]
Train | Ep [381/1000] Step [765/1000] LR [0.00009] Loss 55.48156 :  38%|███▊      | 382/1000 [20:42<32:15,  3.13s/it]
Train | Ep [382/1000] Step [767/1000] LR [0.00009] Loss 55.53624 :  38%|███▊      | 382/1000 [20:45<32:15,  3.13s/it]
Train | Ep [382/1000] Step [767/1000] LR [0.00009] Loss 55.53624 :  38%|███▊      | 383/1000 [20:45<32:13,  3.13s/it]
Train | Ep [383/1000] Step [769/1000] LR [0.00009] Loss 55.42293 :  38%|███▊      | 383/1000 [20:48<32:13,  3.13s/it]
Train | Ep [383/1000] Step [769/1000] LR [0.00009] Loss 55.42293 :  38%|███▊      | 384/1000 [20:48<32:11,  3.14s/it]
Train | Ep [384/1000] Step [771/1000] LR [0.00009] Loss 55.48744 :  38%|███▊      | 384/1000 [20:52<32:11,  3.14s/it]
Train | Ep [384/1000] Step [771/1000] LR [0.00009] Loss 55.48744 :  38%|███▊      | 385/1000 [20:52<32:07,  3.13s/it]
Train | Ep [385/1000] Step [773/1000] LR [0.00008] Loss 55.36631 :  38%|███▊      | 385/1000 [20:55<32:07,  3.13s/it]
Train | Ep [385/1000] Step [773/1000] LR [0.00008] Loss 55.36631 :  39%|███▊      | 386/1000 [20:55<32:04,  3.13s/it]
Train | Ep [386/1000] Step [775/1000] LR [0.00008] Loss 55.38355 :  39%|███▊      | 386/1000 [20:58<32:04,  3.13s/it]
Train | Ep [386/1000] Step [775/1000] LR [0.00008] Loss 55.38355 :  39%|███▊      | 387/1000 [20:58<32:00,  3.13s/it]
Train | Ep [387/1000] Step [777/1000] LR [0.00008] Loss 55.37668 :  39%|███▊      | 387/1000 [21:01<32:00,  3.13s/it]
Train | Ep [387/1000] Step [777/1000] LR [0.00008] Loss 55.37668 :  39%|███▉      | 388/1000 [21:01<31:56,  3.13s/it]
Train | Ep [388/1000] Step [779/1000] LR [0.00008] Loss 55.37849 :  39%|███▉      | 388/1000 [21:04<31:56,  3.13s/it]
Train | Ep [388/1000] Step [779/1000] LR [0.00008] Loss 55.37849 :  39%|███▉      | 389/1000 [21:04<31:54,  3.13s/it]
Train | Ep [389/1000] Step [781/1000] LR [0.00008] Loss 55.34683 :  39%|███▉      | 389/1000 [21:07<31:54,  3.13s/it]
Train | Ep [389/1000] Step [781/1000] LR [0.00008] Loss 55.34683 :  39%|███▉      | 390/1000 [21:07<31:51,  3.13s/it]
Train | Ep [390/1000] Step [783/1000] LR [0.00008] Loss 55.37751 :  39%|███▉      | 390/1000 [21:10<31:51,  3.13s/it]
Train | Ep [390/1000] Step [783/1000] LR [0.00008] Loss 55.37751 :  39%|███▉      | 391/1000 [21:10<31:48,  3.13s/it]
Train | Ep [391/1000] Step [785/1000] LR [0.00008] Loss 55.27388 :  39%|███▉      | 391/1000 [21:13<31:48,  3.13s/it]
Train | Ep [391/1000] Step [785/1000] LR [0.00008] Loss 55.27388 :  39%|███▉      | 392/1000 [21:13<31:44,  3.13s/it]
Train | Ep [392/1000] Step [787/1000] LR [0.00007] Loss 55.28278 :  39%|███▉      | 392/1000 [21:17<31:44,  3.13s/it]
Train | Ep [392/1000] Step [787/1000] LR [0.00007] Loss 55.28278 :  39%|███▉      | 393/1000 [21:17<31:40,  3.13s/it]
Train | Ep [393/1000] Step [789/1000] LR [0.00007] Loss 55.22919 :  39%|███▉      | 393/1000 [21:20<31:40,  3.13s/it]
Train | Ep [393/1000] Step [789/1000] LR [0.00007] Loss 55.22919 :  39%|███▉      | 394/1000 [21:20<31:38,  3.13s/it]
Train | Ep [394/1000] Step [791/1000] LR [0.00007] Loss 55.23430 :  39%|███▉      | 394/1000 [21:23<31:38,  3.13s/it]
Train | Ep [394/1000] Step [791/1000] LR [0.00007] Loss 55.23430 :  40%|███▉      | 395/1000 [21:23<31:34,  3.13s/it]
Train | Ep [395/1000] Step [793/1000] LR [0.00007] Loss 55.27516 :  40%|███▉      | 395/1000 [21:26<31:34,  3.13s/it]
Train | Ep [395/1000] Step [793/1000] LR [0.00007] Loss 55.27516 :  40%|███▉      | 396/1000 [21:26<31:32,  3.13s/it]
Train | Ep [396/1000] Step [795/1000] LR [0.00007] Loss 55.29810 :  40%|███▉      | 396/1000 [21:29<31:32,  3.13s/it]
Train | Ep [396/1000] Step [795/1000] LR [0.00007] Loss 55.29810 :  40%|███▉      | 397/1000 [21:29<31:29,  3.13s/it]
Train | Ep [397/1000] Step [797/1000] LR [0.00007] Loss 55.19807 :  40%|███▉      | 397/1000 [21:32<31:29,  3.13s/it]
Train | Ep [397/1000] Step [797/1000] LR [0.00007] Loss 55.19807 :  40%|███▉      | 398/1000 [21:32<31:27,  3.13s/it]
Train | Ep [398/1000] Step [799/1000] LR [0.00007] Loss 55.08897 :  40%|███▉      | 398/1000 [21:35<31:27,  3.13s/it]
Train | Ep [398/1000] Step [799/1000] LR [0.00007] Loss 55.08897 :  40%|███▉      | 399/1000 [21:35<31:23,  3.13s/it]
Train | Ep [399/1000] Step [801/1000] LR [0.00007] Loss 55.11832 :  40%|███▉      | 399/1000 [21:38<31:23,  3.13s/it]INFO - 11/25/25 02:14:23 - 0:21:45 - Ep 399 | l2r: acc of top [1, 10, 50] = [0.5438 0.7796 0.8679], mr = 70.071, mrr = 0.627, Loss = 55.1183

INFO - 11/25/25 02:14:23 - 0:21:45 - Ep 399 | r2l: acc of top [1, 10, 50] = [0.5454 0.7812 0.8688], mr = 69.412, mrr = 0.629, Loss = 55.1183


Train | Ep [399/1000] Step [801/1000] LR [0.00007] Loss 55.11832 :  40%|████      | 400/1000 [21:40<37:08,  3.71s/it]
Train | Ep [400/1000] Step [803/1000] LR [0.00006] Loss 55.12207 :  40%|████      | 400/1000 [21:44<37:08,  3.71s/it]
Train | Ep [400/1000] Step [803/1000] LR [0.00006] Loss 55.12207 :  40%|████      | 401/1000 [21:44<35:19,  3.54s/it]
Train | Ep [401/1000] Step [805/1000] LR [0.00006] Loss 55.04589 :  40%|████      | 401/1000 [21:47<35:19,  3.54s/it]
Train | Ep [401/1000] Step [805/1000] LR [0.00006] Loss 55.04589 :  40%|████      | 402/1000 [21:47<34:04,  3.42s/it]
Train | Ep [402/1000] Step [807/1000] LR [0.00006] Loss 55.10913 :  40%|████      | 402/1000 [21:50<34:04,  3.42s/it]
Train | Ep [402/1000] Step [807/1000] LR [0.00006] Loss 55.10913 :  40%|████      | 403/1000 [21:50<33:09,  3.33s/it]
Train | Ep [403/1000] Step [809/1000] LR [0.00006] Loss 55.05923 :  40%|████      | 403/1000 [21:53<33:09,  3.33s/it]
Train | Ep [403/1000] Step [809/1000] LR [0.00006] Loss 55.05923 :  40%|████      | 404/1000 [21:53<32:30,  3.27s/it]
Train | Ep [404/1000] Step [811/1000] LR [0.00006] Loss 55.11002 :  40%|████      | 404/1000 [21:56<32:30,  3.27s/it]
Train | Ep [404/1000] Step [811/1000] LR [0.00006] Loss 55.11002 :  40%|████      | 405/1000 [21:56<32:02,  3.23s/it]
Train | Ep [405/1000] Step [813/1000] LR [0.00006] Loss 54.99573 :  40%|████      | 405/1000 [21:59<32:02,  3.23s/it]
Train | Ep [405/1000] Step [813/1000] LR [0.00006] Loss 54.99573 :  41%|████      | 406/1000 [21:59<31:41,  3.20s/it]
Train | Ep [406/1000] Step [815/1000] LR [0.00006] Loss 55.02883 :  41%|████      | 406/1000 [22:02<31:41,  3.20s/it]
Train | Ep [406/1000] Step [815/1000] LR [0.00006] Loss 55.02883 :  41%|████      | 407/1000 [22:02<31:26,  3.18s/it]
Train | Ep [407/1000] Step [817/1000] LR [0.00006] Loss 55.02269 :  41%|████      | 407/1000 [22:05<31:26,  3.18s/it]
Train | Ep [407/1000] Step [817/1000] LR [0.00006] Loss 55.02269 :  41%|████      | 408/1000 [22:05<31:13,  3.16s/it]
Train | Ep [408/1000] Step [819/1000] LR [0.00005] Loss 54.94692 :  41%|████      | 408/1000 [22:09<31:13,  3.16s/it]
Train | Ep [408/1000] Step [819/1000] LR [0.00005] Loss 54.94692 :  41%|████      | 409/1000 [22:09<31:08,  3.16s/it]
Train | Ep [409/1000] Step [821/1000] LR [0.00005] Loss 54.88259 :  41%|████      | 409/1000 [22:12<31:08,  3.16s/it]
Train | Ep [409/1000] Step [821/1000] LR [0.00005] Loss 54.88259 :  41%|████      | 410/1000 [22:12<30:59,  3.15s/it]
Train | Ep [410/1000] Step [823/1000] LR [0.00005] Loss 54.85337 :  41%|████      | 410/1000 [22:15<30:59,  3.15s/it]
Train | Ep [410/1000] Step [823/1000] LR [0.00005] Loss 54.85337 :  41%|████      | 411/1000 [22:15<30:53,  3.15s/it]
Train | Ep [411/1000] Step [825/1000] LR [0.00005] Loss 54.84186 :  41%|████      | 411/1000 [22:18<30:53,  3.15s/it]
Train | Ep [411/1000] Step [825/1000] LR [0.00005] Loss 54.84186 :  41%|████      | 412/1000 [22:18<30:48,  3.14s/it]
Train | Ep [412/1000] Step [827/1000] LR [0.00005] Loss 54.82345 :  41%|████      | 412/1000 [22:21<30:48,  3.14s/it]
Train | Ep [412/1000] Step [827/1000] LR [0.00005] Loss 54.82345 :  41%|████▏     | 413/1000 [22:21<30:44,  3.14s/it]
Train | Ep [413/1000] Step [829/1000] LR [0.00005] Loss 54.88063 :  41%|████▏     | 413/1000 [22:24<30:44,  3.14s/it]
Train | Ep [413/1000] Step [829/1000] LR [0.00005] Loss 54.88063 :  41%|████▏     | 414/1000 [22:24<30:41,  3.14s/it]
Train | Ep [414/1000] Step [831/1000] LR [0.00005] Loss 54.86245 :  41%|████▏     | 414/1000 [22:27<30:41,  3.14s/it]
Train | Ep [414/1000] Step [831/1000] LR [0.00005] Loss 54.86245 :  42%|████▏     | 415/1000 [22:27<30:38,  3.14s/it]
Train | Ep [415/1000] Step [833/1000] LR [0.00005] Loss 54.83561 :  42%|████▏     | 415/1000 [22:31<30:38,  3.14s/it]
Train | Ep [415/1000] Step [833/1000] LR [0.00005] Loss 54.83561 :  42%|████▏     | 416/1000 [22:31<30:32,  3.14s/it]
Train | Ep [416/1000] Step [835/1000] LR [0.00005] Loss 54.86351 :  42%|████▏     | 416/1000 [22:34<30:32,  3.14s/it]
Train | Ep [416/1000] Step [835/1000] LR [0.00005] Loss 54.86351 :  42%|████▏     | 417/1000 [22:34<30:28,  3.14s/it]
Train | Ep [417/1000] Step [837/1000] LR [0.00004] Loss 54.81303 :  42%|████▏     | 417/1000 [22:37<30:28,  3.14s/it]
Train | Ep [417/1000] Step [837/1000] LR [0.00004] Loss 54.81303 :  42%|████▏     | 418/1000 [22:37<30:25,  3.14s/it]
Train | Ep [418/1000] Step [839/1000] LR [0.00004] Loss 54.76760 :  42%|████▏     | 418/1000 [22:40<30:25,  3.14s/it]
Train | Ep [418/1000] Step [839/1000] LR [0.00004] Loss 54.76760 :  42%|████▏     | 419/1000 [22:40<30:22,  3.14s/it]
Train | Ep [419/1000] Step [841/1000] LR [0.00004] Loss 54.72099 :  42%|████▏     | 419/1000 [22:43<30:22,  3.14s/it]
Train | Ep [419/1000] Step [841/1000] LR [0.00004] Loss 54.72099 :  42%|████▏     | 420/1000 [22:43<30:18,  3.14s/it]
Train | Ep [420/1000] Step [843/1000] LR [0.00004] Loss 54.68081 :  42%|████▏     | 420/1000 [22:46<30:18,  3.14s/it]
Train | Ep [420/1000] Step [843/1000] LR [0.00004] Loss 54.68081 :  42%|████▏     | 421/1000 [22:46<30:15,  3.14s/it]
Train | Ep [421/1000] Step [845/1000] LR [0.00004] Loss 54.65594 :  42%|████▏     | 421/1000 [22:49<30:15,  3.14s/it]
Train | Ep [421/1000] Step [845/1000] LR [0.00004] Loss 54.65594 :  42%|████▏     | 422/1000 [22:49<30:12,  3.14s/it]
Train | Ep [422/1000] Step [847/1000] LR [0.00004] Loss 54.70449 :  42%|████▏     | 422/1000 [22:53<30:12,  3.14s/it]
Train | Ep [422/1000] Step [847/1000] LR [0.00004] Loss 54.70449 :  42%|████▏     | 423/1000 [22:53<30:08,  3.13s/it]
Train | Ep [423/1000] Step [849/1000] LR [0.00004] Loss 54.59297 :  42%|████▏     | 423/1000 [22:56<30:08,  3.13s/it]
Train | Ep [423/1000] Step [849/1000] LR [0.00004] Loss 54.59297 :  42%|████▏     | 424/1000 [22:56<30:04,  3.13s/it]
Train | Ep [424/1000] Step [851/1000] LR [0.00004] Loss 54.65607 :  42%|████▏     | 424/1000 [22:59<30:04,  3.13s/it]
Train | Ep [424/1000] Step [851/1000] LR [0.00004] Loss 54.65607 :  42%|████▎     | 425/1000 [22:59<30:01,  3.13s/it]
Train | Ep [425/1000] Step [853/1000] LR [0.00004] Loss 54.64438 :  42%|████▎     | 425/1000 [23:02<30:01,  3.13s/it]
Train | Ep [425/1000] Step [853/1000] LR [0.00004] Loss 54.64438 :  43%|████▎     | 426/1000 [23:02<29:59,  3.13s/it]
Train | Ep [426/1000] Step [855/1000] LR [0.00004] Loss 54.61294 :  43%|████▎     | 426/1000 [23:05<29:59,  3.13s/it]
Train | Ep [426/1000] Step [855/1000] LR [0.00004] Loss 54.61294 :  43%|████▎     | 427/1000 [23:05<29:57,  3.14s/it]
Train | Ep [427/1000] Step [857/1000] LR [0.00003] Loss 54.59787 :  43%|████▎     | 427/1000 [23:08<29:57,  3.14s/it]
Train | Ep [427/1000] Step [857/1000] LR [0.00003] Loss 54.59787 :  43%|████▎     | 428/1000 [23:08<29:55,  3.14s/it]
Train | Ep [428/1000] Step [859/1000] LR [0.00003] Loss 54.57184 :  43%|████▎     | 428/1000 [23:11<29:55,  3.14s/it]
Train | Ep [428/1000] Step [859/1000] LR [0.00003] Loss 54.57184 :  43%|████▎     | 429/1000 [23:11<29:50,  3.14s/it]
Train | Ep [429/1000] Step [861/1000] LR [0.00003] Loss 54.56084 :  43%|████▎     | 429/1000 [23:14<29:50,  3.14s/it]
Train | Ep [429/1000] Step [861/1000] LR [0.00003] Loss 54.56084 :  43%|████▎     | 430/1000 [23:14<29:47,  3.14s/it]
Train | Ep [430/1000] Step [863/1000] LR [0.00003] Loss 54.47887 :  43%|████▎     | 430/1000 [23:18<29:47,  3.14s/it]
Train | Ep [430/1000] Step [863/1000] LR [0.00003] Loss 54.47887 :  43%|████▎     | 431/1000 [23:18<29:42,  3.13s/it]
Train | Ep [431/1000] Step [865/1000] LR [0.00003] Loss 54.50827 :  43%|████▎     | 431/1000 [23:21<29:42,  3.13s/it]
Train | Ep [431/1000] Step [865/1000] LR [0.00003] Loss 54.50827 :  43%|████▎     | 432/1000 [23:21<29:39,  3.13s/it]
Train | Ep [432/1000] Step [867/1000] LR [0.00003] Loss 54.43314 :  43%|████▎     | 432/1000 [23:24<29:39,  3.13s/it]
Train | Ep [432/1000] Step [867/1000] LR [0.00003] Loss 54.43314 :  43%|████▎     | 433/1000 [23:24<29:36,  3.13s/it]
Train | Ep [433/1000] Step [869/1000] LR [0.00003] Loss 54.45342 :  43%|████▎     | 433/1000 [23:27<29:36,  3.13s/it]
